"Carimbo de data/hora","1. Eu sou:","2. Área:","3. Gênero:","4. Tempo de Empresa (há quanto tempo trabalha na Inmetrics?)","5. Faixa etária:","6. Alocação:","7. Na sua opinião, qual a missão/propósito da Inmetrics? (até 100 caracteres)","8. Na Inmetrics: [O reconhecimento (na forma de promoções, elogios, aumentos) é justo e eficiente]","8. Na Inmetrics: [O sistema de avaliação de desempenho da empresa é justo e eficiente]","8. Na Inmetrics: [Os sistemas de acompanhamento de indicadores dos projetos e metas são justos e eficientes]","9. Os colaboradores são preparados de maneira adequada para atuar com excelência em seus projetos e/ou áreas. [->]","10. Ao iniciar o trabalho, os colaboradores: [Entendem o contexto e os objetivos do cliente]","10. Ao iniciar o trabalho, os colaboradores: [Compreendem o propósito de suas entregas]","10. Ao iniciar o trabalho, os colaboradores: [Conhecem seu/sua líder]","10. Ao iniciar o trabalho, os colaboradores: [Utilizam efetivamente suas habilidades e conhecimentos]","10. Ao iniciar o trabalho, os colaboradores: [Sentem-se capacitados para a função]","10. Ao iniciar o trabalho, os colaboradores: [São apresentados à equipe com a qual vão trabalhar]","10. Ao iniciar o trabalho, os colaboradores: [Têm espaço físico de trabalho e equipamentos adequados]","11. O ambiente na Inmetrics é: [Informal]","11. O ambiente na Inmetrics é: [De pressão]","11. O ambiente na Inmetrics é: [Flexível]","11. O ambiente na Inmetrics é: [Desorganizado]","11. O ambiente na Inmetrics é: [Leve]","12. Outro(s) aspecto(s) sobre o ambiente da Inmetrics que vale(m) mencionar. (até 100 caracteres)","13. Na Inmetrics, o que mais importa é (são): [O ambiente de trabalho]","13. Na Inmetrics, o que mais importa é (são): [O resultado financeiro da empresa]","13. Na Inmetrics, o que mais importa é (são): [A satisfação do cliente]","13. Na Inmetrics, o que mais importa é (são): [A opinião dos líderes]","13. Na Inmetrics, o que mais importa é (são): [Qualidade técnica da entrega]","13. Na Inmetrics, o que mais importa é (são): [As equipes]","14. As questões e dificuldades que surgem no dia a dia da Inmetrics são abordadas com visão de médio/longo prazo. [->]","15. A Inmetrics valoriza: [Inovação]","15. A Inmetrics valoriza: [Desempenho]","15. A Inmetrics valoriza: [Qualidade]","15. A Inmetrics valoriza: [Rapidez]","15. A Inmetrics valoriza: [Satisfação do cliente]","15. A Inmetrics valoriza: [Colaboradores]","16. A Inmetrics é uma empresa que: [Cumpre suas obrigações trabalhistas (salários em dia, 13º etc.)]","16. A Inmetrics é uma empresa que: [Se destaca positivamente em termos de ambiente de trabalho]","16. A Inmetrics é uma empresa que: [Oferece bons salários]","16. A Inmetrics é uma empresa que: [Oferece oportunidades de aprendizado e desenvolvimento]","16. A Inmetrics é uma empresa que: [Oferece oportunidades de crescimento interno]","16. A Inmetrics é uma empresa que: [Gera engajamento em seus colaboradores]","17. Para você, os maiores fatores de satisfação do cliente são: [Entrega de qualidade]","17. Para você, os maiores fatores de satisfação do cliente são: [Rapidez na entrega]","17. Para você, os maiores fatores de satisfação do cliente são: [Equipe técnica de alta qualidade]","17. Para você, os maiores fatores de satisfação do cliente são: [Baixo custo]","17. Para você, os maiores fatores de satisfação do cliente são: [Soluções inovadoras]","18. No meu dia a dia, sinto colaboração e apoio por parte de: [Meus colegas]","18. No meu dia a dia, sinto colaboração e apoio por parte de: [Meu/minha líder]","18. No meu dia a dia, sinto colaboração e apoio por parte de: [Liderança sênior (diretoria e CEO)]","18. No meu dia a dia, sinto colaboração e apoio por parte de: [Colaboradores de outras áreas]","18. No meu dia a dia, sinto colaboração e apoio por parte de: [Meus liderados (minha equipe)]","19. Meu líder é: [Inspirador]","19. Meu líder é: [Preparado]","19. Meu líder é: [Comercial]","19. Meu líder é: [Bem intencionado]","19. Meu líder é: [Técnico]","19. Meu líder é: [Gestor de pessoas]","19. Meu líder é: [Focado no cliente]","19. Meu líder é: [Próximo]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Inspiradora]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Preparada]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Comercial]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Bem intencionada]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Técnica]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Gestora de pessoas]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Focada no cliente]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Próxima das equipes]","21. Inovação na Inmetrics é: [Incentivada]","21. Inovação na Inmetrics é: [Teórica]","21. Inovação na Inmetrics é: [Voltada às necessidades dos clientes]","21. Inovação na Inmetrics é: [Voltada ao desenvolvimento de novos produtos]","21. Inovação na Inmetrics é: [Parte do DNA da empresa]","21. Inovação na Inmetrics é: [Isolada]","21. Inovação na Inmetrics é: [Dificultada]","22. Qual ação/movimento/iniciativa traria maior impacto positivo à Inmetrics? (até 300 caracteres)",""
"2019/06/21 2:00:14 PM GMT-3","Colaborador","QTS","Feminino","2 a 4 anos","31 a 35 anos","Alocado no cliente","Fornecer qualidade e suporte aos seus clientes com a máxima eficiência.","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Discordo totalmente","Concordo totalmente","Discordo totalmente","Concordo totalmente","O ambiente é aconchegante e descontraído, você sente ânimo em desempenhar suas atividades.","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Não se aplica","Concordo totalmente","Concordo totalmente","Não se aplica","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Discordo totalmente","Discordo totalmente","Acredito que todas as ações, como esta, voltadas para os colaboradores sempre trarão impacto positivo.",""
"2019/06/21 2:06:43 PM GMT-3","Colaborador","QTS","Feminino","2 a 4 anos","36 a 45 anos","Alocado no cliente","Somos focados na entrega de valor com excelencia ao cliente.","Discordo totalmente","Discordo totalmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Sou alocada no cliente e não possuimos escritório.","Não concordo nem discordo","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Discordo totalmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não se aplica","Discordo totalmente","Não se aplica","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Discordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","células de aprendizado, aluguel semanal de sala para constante estudo no Rio de Janeiro e aproximação da liderança/RH de São Paulo com os colaboradores do Rio de Janeiro.",""
"2019/06/21 3:06:25 PM GMT-3","Colaborador","QTS","Masculino","1 a 2 anos","31 a 35 anos","Alocado no cliente","Excelência,  velocidade, flexibilidade, proximidade. ","Discordo totalmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Sempre atuei no cliente ","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Discordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Discordo parcialmente","Concordo parcialmente","Não se aplica","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","PLR beneficos,  aumento salarial. ",""
"2019/06/21 3:31:20 PM GMT-3","Colaborador","GO e Controle de Qualidade","Masculino","2 a 4 anos","Mais de 45 anos","Alocado no cliente","Ser a melhor no que se propõe a serviço das necessidades dos clientes com excelente clima interno.","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Discordo parcialmente","Não concordo nem discordo","Não me sinto apto a responder, uma vez que trabalho nas dependências do cliente.","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não se aplica","Concordo totalmente","Não se aplica","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Discordo totalmente","No momento não tenho qualquer sugestão sobre o assunto, uma vez que acho a Inmetrics bem posicionada no mercado a que ela se propõe a atender.",""
"2019/06/21 4:13:39 PM GMT-3","Colaborador","QTS","Feminino","6 meses a 1 ano","36 a 45 anos","No Canopus","Atender o cliente com qualidade e eficiência.","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Discordo parcialmente","Concordo totalmente","Concordo totalmente","Discordo totalmente","Concordo totalmente","Discordo totalmente","Concordo totalmente","Silencioso","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Não se aplica","Não se aplica","Não se aplica","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Valorizar o profissional",""
"2019/06/21 6:36:48 PM GMT-3","Colaborador","QTS","Masculino","1 a 2 anos","21 a 25 anos","Alocado no cliente","Excelência nos serviços prestados e buscando maior proximidade com o cliente e com os colaboradores.","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Colaboração e trabalho em equipe.","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Não se aplica","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Discordo parcialmente","Discordo parcialmente","

Cultura de home-office semanal, café da manhã mensal com alta liderança ou com as pessoas do mesmo grupo (cliente) e possibilidade de troca das mochilas (por desgaste).",""
"2019/06/22 12:35:43 PM GMT-3","Colaborador","QTS","Masculino","1 a 2 anos","21 a 25 anos","Alocado no cliente","inovando o modo de trabalho e sempre prestando um serviço com qualidade gerando valor para o cliente","Discordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Concordo totalmente","Discordo totalmente","Concordo totalmente","oportunidade de aprendizagem diária estimula o funcionários envolverem nos treinamentos.","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Discordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Não se aplica","Não concordo nem discordo","Não concordo nem discordo","Não se aplica","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Discordo totalmente","Discordo totalmente","Poderia ter mais interatividade da empresa com os funcionários alocados no cliente pois quase 95% dos treinamentos e eventos da empresa são na sede em Alphaville. gerando desmotivação nos colaboradores que estão nos clientes mais afastados como Santander e Thera ",""
"2019/06/23 11:22:35 AM GMT-3","Colaborador","QTS","Masculino","Menos de 6 meses","21 a 25 anos","Alocado no cliente","Garantir a Qualidade do produto.","Concordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Discordo totalmente","Concordo totalmente","Bastante agradável.","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não se aplica","Discordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Uma sala de descontração para os funcionários, em um determinado momento que o funcionário estiver em horário de almoço, estressado e ocioso ele possa distrair  a mente e interagir com outros colaboradores.",""
"2019/06/24 7:44:38 AM GMT-3","Colaborador","QTS","Masculino","6 meses a 1 ano","36 a 45 anos","Alocado no cliente","Fornecer um produto de qualidade aos clientes e fazer os colaboradores crescerem juntos","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","É um ambiente bom de se trabalhar.","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não se aplica","Não se aplica","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Dar novas oportunidades para trabalhadores que queiram trocar de área dentro na Inmetrics. ",""
"2019/06/24 7:53:10 AM GMT-3","Colaborador","QTS","Feminino","Menos de 6 meses","31 a 35 anos","No Thera","Entregar produtos com excelência","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Discordo totalmente","Concordo totalmente","Relacionamento entre os colegas de trabalho","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Discordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Discordo totalmente","Discordo totalmente","Bonificação, áreas de descanso",""
"2019/06/24 7:57:12 AM GMT-3","Colaborador","QTS","Masculino","Menos de 6 meses","Mais de 45 anos","No Canopus","Ter excelência na qualidade de atendimento e entrega de seus produtos. ","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Sem indicação em função do pouco tempo de trabalho.","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Não se aplica","Concordo parcialmente","Não se aplica","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Discordo parcialmente","Pelo pouco tempo de empresa ainda não tenho opinião formada, mas penso que a Inmetrics pode atuar mais no desenvolvimento de sistemas.",""
"2019/06/24 8:24:15 AM GMT-3","Colaborador","QTS","Masculino","1 a 2 anos","Mais de 45 anos","No Thera","A missão da inmetrics e crescer com qualidade e ver seus clientes e colaboradores satisfeitos.","Discordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","O ambiente de trabalho e ótimo, falta só uma sala para descanso dos funcionários. ","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não se aplica","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Não se aplica","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Acho que se abrisse mais vagas de estágios remunerados tanto no Canopus como no Thera iria agregar muito valor a empresa. Chamar as pessoas que foram indicadas para vagas técnicas e ver essa pessoa evoluir e muito gratificante. Dar treinamento em ambos os prédios Canopus e Thera.",""
"2019/06/24 9:13:37 AM GMT-3","Colaborador","QTS","Masculino","6 meses a 1 ano","21 a 25 anos","No Canopus","Entrega rápida e funcional","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo totalmente","Discordo parcialmente","Discordo parcialmente","Discordo totalmente","Concordo parcialmente","Discordo totalmente","Concordo totalmente","nada a declarar","Concordo parcialmente","Concordo totalmente","Discordo parcialmente","Concordo parcialmente","Discordo parcialmente","Discordo totalmente","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Discordo parcialmente","Concordo totalmente","Concordo parcialmente","Discordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Não concordo nem discordo","Discordo parcialmente","Concordo totalmente","Não concordo nem discordo","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Discordo totalmente","Não concordo nem discordo","Concordo totalmente","Discordo totalmente","Procurar manter as equipes que realmente geram engajamento e entrega de qualidade, evitando simplesmente desfaze-las no final do projeto. Times funcionam melhor quando se conhecem.",""
